longitude,latitude,Province,City / Town
-79.92,48.0061,Ontario,Kirkland Lake
-80.258,48.186,Ontario,Kirkland Lake
-80.5636,47.0431,Ontario,Greater Sudbury
-84.9316,48.4802,Ontario,Hornepayne
-82.5063,49.4201,Ontario,Kapuskasing
-77.0849,45.6524,Ontario,Pembroke
-91.9435,50.4828,Ontario,Dryden
-89.5508,53.4336,Ontario,Greenstone
-81.0929,47.0979,Ontario,Rayside-Balfour
-93.3417,53.9098,Ontario,Red Lake
-80.683,47.1074,Ontario,Greater Sudbury
-80.4393,46.9706,Ontario,Greater Sudbury
-76.8596,45.1261,Ontario,Renfrew
-90.0334,51.6649,Ontario,Dryden
-82.6141,49.3008,Ontario,Kapuskasing
-84.7901,48.9004,Ontario,Hornepayne
-80.6121,46.8903,Ontario,Greater Sudbury
-77.8897,46.174,Ontario,Deep River
-81.5882,47.8009,Ontario,Timmins
-91.8527,49.4512,Ontario,Atikokan
-81.4963,46.556,Ontario,Rayside-Balfour
-78.7457,44.7148,Ontario,Omemee
-83.147,48.836,Ontario,Kapuskasing
-84.178,47.1711,Ontario,Sault Ste. Marie
-82.4158,46.947,Ontario,Elliot Lake
-90.9711,49.95,Ontario,Atikokan
-86.6994,49.3,Ontario,Marathon
-86.9824,50.4309,Ontario,Greenstone
-85.2395,49.43,Ontario,Hornepayne
-87.4796,50.5954,Ontario,Greenstone
-81.5661,46.8607,Ontario,Rayside-Balfour
-90.5762,50.3157,Ontario,Atikokan
-90.0808,49.9174,Ontario,Thunder Bay
-79.9619,46.4984,Ontario,North Bay
-93.1996,51.8461,Ontario,Red Lake
-84.4613,47.4009,Ontario,Sault Ste. Marie
-82.1359,46.1311,Ontario,Little Current
-89.0901,48.6148,Ontario,Thunder Bay
-90.2278,51.2272,Ontario,Atikokan
-93.9681,51.8046,Ontario,Red Lake
-81.67,47.5144,Ontario,Timmins
-89.3286,48.6669,Ontario,Thunder Bay
-91.7366,49.6218,Ontario,Atikokan
-92.9446,50.2304,Ontario,Dryden
-92.0513,48.8826,Ontario,Atikokan
-91.4007,51.2743,Ontario,Ear Falls
-80.5158,45.9134,Ontario,Parry Sound
-86.7239,49.8307,Ontario,Greenstone
-83.2333,47.7645,Ontario,Elliot Lake
-78.6104,45.812,Ontario,Mattawa
-86.6875,50.5213,Ontario,Greenstone
-80.0995,49.1592,Ontario,Iroquois Falls
-78.8812,45.4943,Ontario,Huntsville
-77.936,46.2178,Ontario,Deep River
-90.629,49.8463,Ontario,Atikokan
-81.0264,48.6814,Ontario,Iroquois Falls
-79.9752,46.9709,Ontario,Temiskaming Shores
-80.5547,45.8785,Ontario,Parry Sound
-90.7484,49.4916,Ontario,Atikokan
-94.2125,50.2483,Ontario,Red Lake
-83.6263,47.3242,Ontario,Sault Ste. Marie
-84.2393,47.0322,Ontario,Sault Ste. Marie
-80.2675,46.7437,Ontario,Greater Sudbury
-82.9881,46.8566,Ontario,Elliot Lake
-79.9111,46.8921,Ontario,Temiskaming Shores
-78.3643,45.3259,Ontario,Bancroft
-80.9967,46.7838,Ontario,Rayside-Balfour
-81.0643,46.3915,Ontario,Greater Sudbury
-79.8028,47.8556,Ontario,Englehart
-88.615,53.5291,Ontario,Greenstone
-84.3365,47.1938,Ontario,Sault Ste. Marie
-88.8091,49.3285,Ontario,Thunder Bay
-78.9216,46.3033,Ontario,Mattawa
-81.6574,48.7236,Ontario,Timmins
-85.8496,49.1129,Ontario,Marathon
-80.8113,46.9844,Ontario,Greater Sudbury
-92.0632,51.3372,Ontario,Ear Falls
-82.4602,47.417,Ontario,Elliot Lake
-80.282,45.5441,Ontario,Parry Sound
-82.2392,46.2345,Ontario,Little Current
-77.8467,46.0194,Ontario,Deep River
-80.1315,47.5472,Ontario,Englehart
-80.9003,46.4679,Ontario,Greater Sudbury
-80.0772,47.078,Ontario,Temiskaming Shores
-84.3442,46.8799,Ontario,Sault Ste. Marie
-77.8273,45.9928,Ontario,Deep River
-80.7161,47.0751,Ontario,Greater Sudbury
-91.3534,48.9908,Ontario,Atikokan
-81.5255,46.0555,Ontario,Espanola
-76.743,44.8453,Ontario,Perth
-81.4166,46.3583,Ontario,Rayside-Balfour
-77.794,45.973,Ontario,Deep River
-80.3602,46.2799,Ontario,Greater Sudbury
-81.6069,46.5285,Ontario,Espanola
-90.8701,50.6543,Ontario,Atikokan
-90.8155,50.5813,Ontario,Atikokan
-82.3338,46.2171,Ontario,Elliot Lake
-94.0734,52.6335,Ontario,Red Lake
-82.824,46.8926,Ontario,Elliot Lake
-89.1117,48.806,Ontario,Thunder Bay
-83.7283,48.1972,Ontario,Hornepayne
-90.2359,51.213,Ontario,Atikokan
-84.9462,48.2852,Ontario,Hornepayne
-78.3374,45.7349,Ontario,Mattawa
-85.5939,48.6063,Ontario,Marathon
-83.152,47.928,Ontario,Elliot Lake
-84.1721,48.509,Ontario,Hornepayne
-81.4332,46.981,Ontario,Rayside-Balfour
-90.6884,51.3829,Ontario,Dryden
-93.3244,53.6438,Ontario,Red Lake
-78.7354,45.2025,Ontario,Huntsville
-90.4369,49.9538,Ontario,Atikokan
-81.0833,46.8675,Ontario,Rayside-Balfour
-81.1306,46.8945,Ontario,Rayside-Balfour
-90.6117,50.0556,Ontario,Atikokan
-84.5799,47.2991,Ontario,Sault Ste. Marie
-80.6668,46.535,Ontario,Greater Sudbury
-80.3333,46.0745,Ontario,Greater Sudbury
-78.1195,45.7719,Ontario,Deep River
-92.4596,50.096,Ontario,Dryden
-79.6741,45.6827,Ontario,South River
-90.2099,51.2159,Ontario,Atikokan
-93.9752,51.8,Ontario,Red Lake
-85.0236,48.48,Ontario,Hornepayne
-80.8667,46.368,Ontario,Greater Sudbury
-91.5001,51.3943,Ontario,Ear Falls
-91.454,49.5374,Ontario,Atikokan
-77.0281,44.855,Ontario,Skatepark
-79.0703,45.9504,Ontario,Powassan
-82.7827,46.356,Ontario,Elliot Lake
-88.3164,50.1492,Ontario,Greenstone
-91.5356,48.9321,Ontario,Atikokan
-93.9535,52.0753,Ontario,Red Lake
-93.9695,51.8019,Ontario,Red Lake
-81.4339,46.2557,Ontario,Espanola
-79.5475,45.8116,Ontario,South River
-84.1789,47.1792,Ontario,Sault Ste. Marie
-83.7781,49.8157,Ontario,Hearst
-83.6253,49.0168,Ontario,Hearst
-80.8561,45.9441,Ontario,Greater Sudbury
-80.5214,47.7745,Ontario,Kirkland Lake
-86.4663,48.9798,Ontario,Marathon
-87.0498,50.2627,Ontario,Greenstone
-84.5865,48.8775,Ontario,Hornepayne
-83.3937,47.0387,Ontario,Thessalon
-87.7566,50.7729,Ontario,Greenstone
-93.48,49.9353,Ontario,Dryden
-78.8755,44.8928,Ontario,Bracebridge
-81.5099,47.023,Ontario,Rayside-Balfour
-91.4626,51.3543,Ontario,Ear Falls
-78.4525,44.8644,Ontario,Omemee
-80.7967,46.3058,Ontario,Greater Sudbury
-77.7409,45.445,Ontario,Bancroft
-82.3243,46.2704,Ontario,Elliot Lake
-77.3967,45.7705,Ontario,Petawawa
-93.9841,51.8089,Ontario,Red Lake
-80.0108,46.0326,Ontario,North Bay
-93.9899,51.8089,Ontario,Red Lake
-78.8159,45.4939,Ontario,Huntsville
-92.0484,49.1804,Ontario,Atikokan
-81.2572,51.5151,Ontario,Kapuskasing
-91.0668,49.1195,Ontario,Atikokan
-76.6092,45.3082,Ontario,Renfrew
-90.5101,49.4525,Ontario,Atikokan
-87.9196,51.5595,Ontario,Greenstone
-87.5775,49.9348,Ontario,Greenstone
-86.2933,48.9375,Ontario,Marathon
-94.5402,50.0133,Ontario,Red Lake
-89.2674,48.5745,Ontario,Thunder Bay
-76.8218,45.3338,Ontario,Renfrew
-77.8187,44.7445,Ontario,Bancroft
-81.6137,48.6033,Ontario,Timmins
-81.0903,47.9032,Ontario,Timmins
-85.7537,49.2217,Ontario,Marathon
-85.381,48.0916,Ontario,Marathon
-88.4193,50.2226,Ontario,Greenstone
-82.0366,46.9726,Ontario,Espanola
-82.4341,46.7947,Ontario,Elliot Lake
-81.4982,47.0392,Ontario,Rayside-Balfour
-81.524,46.5784,Ontario,Rayside-Balfour
-83.6293,47.173,Ontario,Thessalon
-90.989,49.1452,Ontario,Atikokan
-89.2684,48.3532,Ontario,Thunder Bay
-90.0238,50.3883,Ontario,Thunder Bay
-87.544,49.0553,Ontario,Greenstone
-81.5253,46.8912,Ontario,Rayside-Balfour
-82.4722,47.2279,Ontario,Elliot Lake
-81.2258,47.0581,Ontario,Rayside-Balfour
-81.2155,49.06,Ontario,Timmins
-92.0238,49.8656,Ontario,Dryden
-83.6971,47.1561,Ontario,Sault Ste. Marie
-77.7243,46.0007,Ontario,Deep River
-86.2014,49.643,Ontario,Marathon
-91.4437,52.077,Ontario,Ear Falls
-82.2928,47.455,Ontario,Elliot Lake
-89.6685,48.5443,Ontario,Thunder Bay
-80.1035,46.0505,Ontario,North Bay
-81.0612,47.0988,Ontario,Rayside-Balfour
-80.5172,46.9286,Ontario,Greater Sudbury
-80.2455,47.0981,Ontario,Temiskaming Shores
-78.1811,44.8229,Ontario,Bancroft
-80.7122,47.3027,Ontario,Rayside-Balfour
-80.0125,46.1532,Ontario,North Bay
-81.7239,45.6062,Ontario,Tobermory
-81.4296,46.8559,Ontario,Rayside-Balfour
-80.3551,46.5337,Ontario,Greater Sudbury
-92.0671,53.0348,Ontario,Ear Falls
-81.7919,46.2492,Ontario,Espanola
-90.3993,50.9811,Ontario,Atikokan
-84.1278,47.9977,Ontario,Hornepayne
-93.8983,50.3249,Ontario,Red Lake
-82.6457,49.4236,Ontario,Kapuskasing
-77.8392,45.2877,Ontario,Bancroft
-81.8566,48.2815,Ontario,Timmins
-87.0415,50.4633,Ontario,Greenstone
-93.2917,50.3595,Ontario,Ear Falls
-83.3783,49.7706,Ontario,Hearst
-90.2214,51.0966,Ontario,Atikokan
-85.4187,48.5239,Ontario,Hornepayne
-80.5041,47.7681,Ontario,Kirkland Lake
-86.698,49.2999,Ontario,Marathon
-84.2075,48.5792,Ontario,Hornepayne
-91.4602,51.2122,Ontario,Ear Falls
-90.3589,50.6375,Ontario,Atikokan
-80.8636,46.5732,Ontario,Greater Sudbury
-80.6102,49.4517,Ontario,Iroquois Falls
-90.5398,50.4768,Ontario,Atikokan
-81.0557,46.8972,Ontario,Rayside-Balfour
-82.4862,46.497,Ontario,Elliot Lake
-94.7885,50.1977,Ontario,Red Lake
-93.508,50.2149,Ontario,Ear Falls
-84.4651,47.4046,Ontario,Sault Ste. Marie
-76.8637,45.0936,Ontario,Renfrew
-79.8191,45.5636,Ontario,Parry Sound
-94.0354,51.7662,Ontario,Red Lake
-90.229,51.2317,Ontario,Atikokan
-81.6297,52.2942,Ontario,Kapuskasing
-84.0663,48.1833,Ontario,Hornepayne
-80.7786,46.6171,Ontario,Greater Sudbury
-77.1346,44.8954,Ontario,Greater Napanee
-87.8418,50.6203,Ontario,Greenstone
-91.689,49.7418,Ontario,Atikokan
-80.2476,45.7203,Ontario,Parry Sound
-80.9747,46.1575,Ontario,Greater Sudbury
-87.4042,50.3718,Ontario,Greenstone
-77.4275,45.0236,Ontario,Bancroft
-82.4136,47.3096,Ontario,Elliot Lake
-89.5775,51.1552,Ontario,Thunder Bay
-91.821,51.7118,Ontario,Ear Falls
-86.9698,50.2313,Ontario,Greenstone
-82.7488,48.4369,Ontario,Kapuskasing
-82.7223,48.4122,Ontario,Kapuskasing
-90.2359,51.2121,Ontario,Atikokan
-83.3512,46.4294,Ontario,Thessalon
-82.1127,47.5982,Ontario,Timmins
-91.4558,48.7296,Ontario,Atikokan
-91.5093,51.4646,Ontario,Ear Falls
-76.584,45.2293,Ontario,Renfrew
-83.5256,47.1555,Ontario,Thessalon
-80.1528,46.5449,Ontario,North Bay
-80.1514,46.8041,Ontario,Temiskaming Shores
-93.3499,53.0649,Ontario,Red Lake
-80.2984,46.5819,Ontario,Greater Sudbury
-79.8032,47.8943,Ontario,Englehart
-89.2726,48.3567,Ontario,Thunder Bay
-82.0668,48.0845,Ontario,Timmins
-91.2796,52.963,Ontario,Ear Falls
-81.1321,46.4364,Ontario,Greater Sudbury
-81.5286,47.9812,Ontario,Timmins
-77.8895,46.1965,Ontario,Deep River
-81.8949,48.2416,Ontario,Timmins
-79.2942,45.845,Ontario,South River
-78.2875,45.8093,Ontario,Mattawa
-93.8417,50.3011,Ontario,Ear Falls
-84.5108,49.7638,Ontario,Hornepayne
-91.8202,50.6804,Ontario,Dryden
-81.2371,46.9375,Ontario,Rayside-Balfour
-93.6033,51.4204,Ontario,Red Lake
-91.7752,51.7464,Ontario,Ear Falls
-82.2522,50.0518,Ontario,Kapuskasing
-80.6151,46.47,Ontario,Greater Sudbury
-80.0733,47.078,Ontario,Temiskaming Shores
-80.2542,46.6653,Ontario,Greater Sudbury
-87.9252,56.1714,Ontario,Greenstone
-80.2499,45.741,Ontario,Parry Sound
-94.8444,52.4127,Ontario,Red Lake
-80.5827,45.9281,Ontario,Greater Sudbury
-91.8883,50.1324,Ontario,Dryden
-80.0436,47.1164,Ontario,Temiskaming Shores
-93.0366,51.3617,Ontario,Ear Falls
-90.7433,50.6429,Ontario,Atikokan
-93.3143,48.8753,Ontario,Fort Frances
-94.0725,52.6542,Ontario,Red Lake
-80.1123,45.7427,Ontario,Parry Sound
-83.0999,45.9168,Ontario,Thessalon
-85.2937,48.1317,Ontario,Hornepayne
-77.9894,45.4765,Ontario,Bancroft
-90.2804,49.6875,Ontario,Atikokan
-82.0824,46.2424,Ontario,Little Current
-83.4475,47.8357,Ontario,Sault Ste. Marie
-82.6967,46.3501,Ontario,Elliot Lake
-91.2853,53.6437,Ontario,Ear Falls
-90.0239,49.9133,Ontario,Thunder Bay
-85.3008,48.8893,Ontario,Hornepayne
-82.0609,46.6727,Ontario,Espanola
-85.3452,49.8921,Ontario,Hornepayne
-89.7295,49.1205,Ontario,Thunder Bay
-91.3988,51.4532,Ontario,Ear Falls
-79.2049,45.6987,Ontario,South River
-86.1453,50.2344,Ontario,Greenstone
-78.2451,44.7011,Ontario,Peterborough
-81.9157,47.285,Ontario,Rayside-Balfour
-91.9122,49.1315,Ontario,Atikokan
-77.1971,44.7726,Ontario,Greater Napanee
-80.6428,46.8049,Ontario,Greater Sudbury
-92.8899,50.8302,Ontario,Ear Falls
-78.1231,46.1509,Ontario,Mattawa
-92.7467,50.0043,Ontario,Dryden
-92.0772,50.0603,Ontario,Dryden
-81.239,47.0806,Ontario,Rayside-Balfour
-89.2734,48.345,Ontario,Thunder Bay
-91.4126,49.9173,Ontario,Atikokan
-86.0711,52.4307,Ontario,Greenstone
-90.0528,50.0328,Ontario,Thunder Bay
-92.3597,48.8704,Ontario,Atikokan
-92.2352,50.5759,Ontario,Dryden
-81.4091,46.0577,Ontario,Espanola
-80.5473,49.6853,Ontario,Iroquois Falls
-84.5576,48.3766,Ontario,Hornepayne
-78.7596,45.203,Ontario,Huntsville
-81.4249,46.2566,Ontario,Espanola
-83.7741,49.7699,Ontario,Hearst
-82.4653,47.2667,Ontario,Elliot Lake
-89.5379,53.8475,Ontario,Greenstone
-83.528,46.3401,Ontario,Thessalon
-80.5764,45.9119,Ontario,Greater Sudbury
-92.8968,51.5522,Ontario,Ear Falls
-79.7527,46.5881,Ontario,North Bay
-77.8305,46.1566,Ontario,Deep River
-92.3594,48.5717,Ontario,Atikokan
-80.315,46.609,Ontario,Greater Sudbury
-80.5523,46.1746,Ontario,Greater Sudbury
-93.8089,49.6006,Ontario,Dryden
-77.2856,44.9653,Ontario,Bancroft
-92.5248,50.1467,Ontario,Dryden
-90.2546,50.4129,Ontario,Atikokan
-77.5432,45.3695,Ontario,Bancroft
-77.179,45.431,Ontario,Pembroke
-84.5433,47.886,Ontario,Hornepayne
-80.072,46.6154,Ontario,North Bay
-82.9869,46.8602,Ontario,Elliot Lake
-81.5447,46.0196,Ontario,Espanola
-79.4259,46.287,Ontario,North Bay
-81.1371,46.8864,Ontario,Rayside-Balfour
-79.2191,45.7773,Ontario,South River
-82.807,46.8164,Ontario,Elliot Lake
-80.9811,46.3807,Ontario,Greater Sudbury
-82.2565,46.9875,Ontario,Elliot Lake
-81.9114,48.1065,Ontario,Timmins
-94.1388,52.6455,Ontario,Red Lake
-91.5589,50.3384,Ontario,Dryden
-77.6243,46.0148,Ontario,Deep River
-80.1057,45.5131,Ontario,Parry Sound
-81.2433,45.9862,Ontario,Greater Sudbury
-93.5929,51.7297,Ontario,Red Lake
-82.6291,46.2197,Ontario,Elliot Lake
-80.2416,47.0999,Ontario,Temiskaming Shores
-90.9359,53.9195,Ontario,Ear Falls
-90.4007,50.9811,Ontario,Atikokan
-81.7004,51.4747,Ontario,Kapuskasing
-79.9315,45.9185,Ontario,South River
-81.7202,49.03,Ontario,Timmins
-89.6813,49.9259,Ontario,Thunder Bay
-79.4402,46.3304,Ontario,North Bay
-84.5077,47.2588,Ontario,Sault Ste. Marie
-86.6149,50.7774,Ontario,Greenstone
-92.3223,50.312,Ontario,Dryden
-77.7488,45.2387,Ontario,Bancroft
-86.5342,49.321,Ontario,Marathon
-84.0018,48.7098,Ontario,Hornepayne
-93.1707,49.9487,Ontario,Dryden
-80.0017,47.1691,Ontario,Temiskaming Shores
-93.5299,49.7839,Ontario,Dryden
-80.9667,46.5508,Ontario,Greater Sudbury
-80.2721,46.8913,Ontario,Temiskaming Shores
-78.454,45.2884,Ontario,Bancroft
-94.1385,51.9487,Ontario,Red Lake
-94.4989,51.3206,Ontario,Red Lake
-81.7612,47.2052,Ontario,Rayside-Balfour
-80.6942,46.9805,Ontario,Greater Sudbury
-78.8477,44.8572,Ontario,Bracebridge
-89.5875,48.4706,Ontario,Neebing
-80.6684,46.2722,Ontario,Greater Sudbury
-93.9654,51.8172,Ontario,Red Lake
-79.5743,45.8201,Ontario,South River
-81.1841,46.4291,Ontario,Rayside-Balfour
-81.2773,46.5747,Ontario,Rayside-Balfour
-80.8803,47.2859,Ontario,Rayside-Balfour
-80.6969,46.5117,Ontario,Greater Sudbury
-81.8912,50.3196,Ontario,Kapuskasing
-86.4832,49.3262,Ontario,Marathon
-87.9152,51.5568,Ontario,Greenstone
-86.0458,52.4448,Ontario,Greenstone
-88.0804,52.1327,Ontario,Greenstone
-91.1623,49.1328,Ontario,Atikokan
-93.335,49.5229,Ontario,Dryden
-92.8347,49.1563,Ontario,Dryden
-80.7753,46.1465,Ontario,Greater Sudbury
-81.9717,48.3244,Ontario,Timmins
-80.3772,46.7678,Ontario,Greater Sudbury
-81.6417,47.4839,Ontario,Rayside-Balfour
-91.7483,51.5168,Ontario,Ear Falls
-84.5126,47.6327,Ontario,Sault Ste. Marie
-84.5126,47.6327,Ontario,Sault Ste. Marie
-84.5625,47.3359,Ontario,Sault Ste. Marie
-84.7625,48.0391,Ontario,Hornepayne
-84.6625,47.6953,Ontario,Sault Ste. Marie
-84.6375,48.1172,Ontario,Hornepayne
-84.5124,48.3672,Ontario,Hornepayne
-84.5375,47.3672,Ontario,Sault Ste. Marie
-84.5375,48.2422,Ontario,Hornepayne
-84.4625,47.4297,Ontario,Sault Ste. Marie
-85.6374,48.6797,Ontario,Marathon
-84.6875,48.0547,Ontario,Hornepayne
-85.1375,48.8672,Ontario,Hornepayne
-85.6126,48.6954,Ontario,Marathon
-85.6126,48.6954,Ontario,Marathon
-85.3375,48.6172,Ontario,Hornepayne
-84.5375,48.0547,Ontario,Hornepayne
-85.3625,48.6484,Ontario,Hornepayne
-84.7125,48.3203,Ontario,Hornepayne
-84.6375,48.4766,Ontario,Hornepayne
-85.2625,48.586,Ontario,Hornepayne
-84.5625,48.289,Ontario,Hornepayne
-84.8181,47.9246,Ontario,Hornepayne
-84.1924,48.3519,Ontario,Hornepayne
-85.0974,47.9745,Ontario,Hornepayne
-84.6624,47.5166,Ontario,Sault Ste. Marie
-85.5591,48.71,Ontario,Marathon
-84.1624,47.9192,Ontario,Sault Ste. Marie
-84.0894,48.5023,Ontario,Hornepayne
-84.7461,48.0401,Ontario,Hornepayne
-84.5636,48.4953,Ontario,Hornepayne
-85.4128,48.6091,Ontario,Hornepayne
-80.6375,46.5391,Ontario,Greater Sudbury
-81.8125,46.9922,Ontario,Rayside-Balfour
-80.9125,46.4297,Ontario,Greater Sudbury
-81.5625,46.836,Ontario,Rayside-Balfour
-80.5876,46.6172,Ontario,Greater Sudbury
-80.9375,46.5703,Ontario,Greater Sudbury
-80.7875,46.3984,Ontario,Greater Sudbury
-80.8875,46.7109,Ontario,Greater Sudbury
-80.3125,46.2265,Ontario,Greater Sudbury
-81.0375,46.4141,Ontario,Greater Sudbury
-80.9125,46.6797,Ontario,Greater Sudbury
-80.8375,46.336,Ontario,Greater Sudbury
-80.5124,46.8672,Ontario,Greater Sudbury
-80.9375,46.6015,Ontario,Greater Sudbury
-81.0625,46.5234,Ontario,Greater Sudbury
-80.8125,46.6172,Ontario,Greater Sudbury
-80.8374,46.6015,Ontario,Greater Sudbury
-81.5625,46.7265,Ontario,Rayside-Balfour
-80.7125,46.4609,Ontario,Greater Sudbury
-81.2625,46.5391,Ontario,Rayside-Balfour
-81.1043,46.5325,Ontario,Greater Sudbury
-81.7612,46.881,Ontario,Rayside-Balfour
-81.3098,45.9831,Ontario,Espanola
-80.5216,46.0635,Ontario,Greater Sudbury
-81.2598,46.3252,Ontario,Rayside-Balfour
-80.57,46.4867,Ontario,Greater Sudbury
-81.1167,46.2445,Ontario,Greater Sudbury
-81.8271,46.8985,Ontario,Espanola
-80.8442,46.2984,Ontario,Greater Sudbury
-80.7267,46.4242,Ontario,Greater Sudbury
-81.0259,46.1995,Ontario,Greater Sudbury
-81.362,46.064,Ontario,Espanola
-80.6585,46.514,Ontario,Greater Sudbury
-80.9478,46.5595,Ontario,Greater Sudbury
-80.5857,46.1358,Ontario,Greater Sudbury
-81.6251,52.4922,Ontario,Kapuskasing
-81.4626,50.539,Ontario,Kapuskasing
-82.4861,52.9766,Ontario,Hearst
-83.5139,52.8359,Ontario,Hearst
-84.0615,55.0096,Ontario,Hearst
-81.1375,49.0859,Ontario,Iroquois Falls
-81.0375,49.0391,Ontario,Iroquois Falls
-81.6125,49.289,Ontario,Kapuskasing
-81.0125,49.2734,Ontario,Iroquois Falls
-80.9625,49.2422,Ontario,Iroquois Falls
-82.4059,52.9327,Ontario,Hearst
-80.8145,49.245,Ontario,Iroquois Falls
-80.9602,49.0689,Ontario,Iroquois Falls
-80.8139,49.398,Ontario,Iroquois Falls
-81.3221,49.1278,Ontario,Timmins
-81.6264,49.2399,Ontario,Kapuskasing
-80.119,49.4182,Ontario,Iroquois Falls
-81.3312,49.4651,Ontario,Iroquois Falls
-81.2603,49.0965,Ontario,Timmins
-81.1932,49.4655,Ontario,Iroquois Falls
-81.3029,49.3573,Ontario,Iroquois Falls
-82.852,52.9267,Ontario,Hearst
-81.6819,52.3008,Ontario,Kapuskasing
-80.9453,48.9799,Ontario,Iroquois Falls
-80.2563,50.2727,Ontario,Iroquois Falls
-80.4566,49.3069,Ontario,Iroquois Falls
-80.925,48.8764,Ontario,Iroquois Falls
-81.022,49.2605,Ontario,Iroquois Falls
-80.8844,48.7414,Ontario,Iroquois Falls
-81.0756,49.2812,Ontario,Iroquois Falls
-80.8365,48.8178,Ontario,Iroquois Falls
-80.8598,50.2301,Ontario,Iroquois Falls
-80.4541,50.1569,Ontario,Iroquois Falls
-81.0625,48.9922,Ontario,Iroquois Falls
-81.0626,49.0704,Ontario,Iroquois Falls
-80.7625,48.7735,Ontario,Iroquois Falls
-80.9375,48.9141,Ontario,Iroquois Falls
-81.3375,49.1171,Ontario,Timmins
-82.0618,47.4815,Ontario,Rayside-Balfour
-82.1778,47.3274,Ontario,Elliot Lake
-83.4522,48.261,Ontario,Hearst
-83.233,47.5546,Ontario,Elliot Lake
-83.6158,47.5016,Ontario,Sault Ste. Marie
-83.9349,47.7458,Ontario,Sault Ste. Marie
-83.0989,48.187,Ontario,Kapuskasing
-82.5533,47.4939,Ontario,Elliot Lake
-83.6375,48.2578,Ontario,Hearst
-82.8126,48.4766,Ontario,Kapuskasing
-82.7625,47.7266,Ontario,Elliot Lake
-82.3875,47.0859,Ontario,Elliot Lake
-83.1875,47.789,Ontario,Elliot Lake
-82.3875,48.2578,Ontario,Timmins
-83.1625,47.914,Ontario,Elliot Lake
-83.6374,47.5859,Ontario,Sault Ste. Marie
-83.1875,47.6954,Ontario,Elliot Lake
-82.8875,47.6172,Ontario,Elliot Lake
-83.0875,47.9766,Ontario,Kapuskasing
-83.1375,47.711,Ontario,Elliot Lake
-82.5125,48.336,Ontario,Kapuskasing
-83.6375,47.9297,Ontario,Sault Ste. Marie
-82.1876,47.3359,Ontario,Elliot Lake
-82.6375,47.5078,Ontario,Elliot Lake
-82.7126,47.1484,Ontario,Elliot Lake
-83.7126,47.3515,Ontario,Sault Ste. Marie
-82.1125,47.2578,Ontario,Elliot Lake
-82.6875,48.4141,Ontario,Kapuskasing
-83.3375,47.8985,Ontario,Thessalon
-83.1375,48.1172,Ontario,Kapuskasing
-87.041,49.0159,Ontario,Marathon
-86.6308,49.0063,Ontario,Marathon
-86.8503,48.7819,Ontario,Marathon
-89.0125,49.0703,Ontario,Thunder Bay
-89.1928,49.121,Ontario,Thunder Bay
-93.7191,50.4977,Ontario,Ear Falls
-93.9861,51.8047,Ontario,Red Lake
-93.1251,51.1328,Ontario,Ear Falls
-95.125,51.3828,Ontario,Red Lake
-93.7875,50.6797,Ontario,Red Lake
-93.8472,52.2422,Ontario,Red Lake
-93.1876,50.6484,Ontario,Ear Falls
-94.0876,50.9297,Ontario,Red Lake
-94.4125,50.7579,Ontario,Red Lake
-95.0972,51.2734,Ontario,Red Lake
-94.4305,51.7109,Ontario,Red Lake
-94.8473,51.0547,Ontario,Red Lake
-94.3125,50.7109,Ontario,Red Lake
-93.7625,50.6796,Ontario,Red Lake
-93.7125,50.7109,Ontario,Red Lake
-93.9861,51.8203,Ontario,Red Lake
-94.3749,51.6953,Ontario,Red Lake
-93.625,52.789,Ontario,Red Lake
-94.5416,51.789,Ontario,Red Lake
-93.7916,51.0234,Ontario,Red Lake
-94.0875,50.586,Ontario,Red Lake
-94.3124,50.6328,Ontario,Red Lake
-94.6624,50.9297,Ontario,Red Lake
-93.0124,50.6172,Ontario,Ear Falls
-94.125,51.1172,Ontario,Red Lake
-92.7083,51.0859,Ontario,Ear Falls
-94.7917,51.1484,Ontario,Red Lake
-93.7917,51.0547,Ontario,Red Lake
-92.9126,50.664,Ontario,Ear Falls
-94.9375,50.8359,Ontario,Red Lake
-93.4125,50.5391,Ontario,Ear Falls
-94.7639,51.2266,Ontario,Red Lake
-94.2916,52.1015,Ontario,Red Lake
-93.7639,52.8985,Ontario,Red Lake
-92.6124,50.9922,Ontario,Ear Falls
-94.1805,51.1328,Ontario,Red Lake
-93.7639,51.8203,Ontario,Red Lake
-94.7639,51.0391,Ontario,Red Lake
-92.8194,51.3828,Ontario,Ear Falls
-94.375,51.6015,Ontario,Red Lake
-92.9306,52.8985,Ontario,Red Lake
-94.5973,51.5547,Ontario,Red Lake
-94.3875,50.9609,Ontario,Red Lake
-93.2917,51.0859,Ontario,Ear Falls
-92.5625,50.8672,Ontario,Ear Falls
-93.9583,51.7735,Ontario,Red Lake
-94.9027,51.0703,Ontario,Red Lake
-93.5126,50.5547,Ontario,Ear Falls
-94.7639,51.1484,Ontario,Red Lake
-93.7916,51.0078,Ontario,Red Lake
-94.9027,51.1328,Ontario,Red Lake
-93.7916,51.0078,Ontario,Red Lake
-94.6249,51.0859,Ontario,Red Lake
-94.375,51.1953,Ontario,Red Lake
-94.6527,51.4766,Ontario,Red Lake
-92.9125,50.6015,Ontario,Ear Falls
-93.9028,51.8203,Ontario,Red Lake
